employee_id,wave,wave_date,response_flag,overall,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,state,hipo_flag,department,role_level,compa_ratio,tenure_months,exit_dt,exit_type,regrettable_flag,salary,silence_run,prev_state,prev_overall,newly_silent,days_to_exit,exit_180,regret_180,invol_180
E00035,1,2024-03-08,True,3.4450000000000003,2.32,2.52,4.3,4.57,2.5,4.86,3.62,2.87,responded,False,Wealth Management,2,0.81,461,,,,118000.0,0,,,0,,0,0,0
E00035,2,2024-07-08,True,3.5425,2.66,2.52,4.48,4.21,3.04,4.49,3.18,3.76,responded,False,Wealth Management,2,0.81,461,,,,118000.0,0,responded,3.4450000000000003,0,,0,0,0
E00035,3,2024-10-31,True,3.5162500000000003,1.58,1.99,4.57,4.51,3.31,4.83,3.7,3.64,responded,False,Wealth Management,2,0.81,461,,,,118000.0,0,responded,3.5425,0,,0,0,0
E00035,4,2025-02-08,True,3.1862500000000002,1.34,2.6,2.71,4.66,3.61,4.63,2.26,3.68,responded,False,Wealth Management,2,0.81,461,,,,118000.0,0,responded,3.5162500000000003,0,,0,0,0
E00035,5,2025-08-08,True,2.9037499999999996,1.0,1.99,2.22,4.87,3.9,4.38,2.48,2.39,responded,False,Wealth Management,2,0.81,461,,,,118000.0,0,responded,3.1862500000000002,0,,0,0,0
E00036,1,2024-03-08,False,,,,,,,,,,silent,False,Corporate Operations,2,0.9,458,2025-09-29,voluntary,False,130000.0,1,,,0,570.0,0,0,0
E00036,2,2024-07-08,True,3.5925000000000002,3.35,3.81,2.66,4.94,3.1,2.59,3.42,4.87,responded,False,Corporate Operations,2,0.9,458,2025-09-29,voluntary,False,130000.0,0,silent,,0,448.0,0,0,0
E00036,3,2024-10-31,True,3.2675,3.63,2.82,2.22,5.0,2.54,2.67,3.26,4.0,responded,False,Corporate Operations,2,0.9,458,2025-09-29,voluntary,False,130000.0,0,responded,3.5925000000000002,0,333.0,0,0,0
E00036,4,2025-02-08,True,2.9625,3.12,1.89,3.49,4.01,2.55,2.86,2.07,3.71,responded,False,Corporate Operations,2,0.9,458,2025-09-29,voluntary,False,130000.0,0,responded,3.2675,0,233.0,0,0,0
E00036,5,2025-08-08,True,3.1925,2.62,3.91,2.55,3.21,2.61,3.23,2.75,4.66,responded,False,Corporate Operations,2,0.9,458,2025-09-29,voluntary,False,130000.0,0,responded,2.9625,0,52.0,1,0,0
E00037,1,2024-03-08,True,3.1237500000000002,2.71,2.76,3.67,3.09,3.98,2.84,3.14,2.8,responded,False,Retail Banking,3,0.9,461,,,,179000.0,0,,,0,,0,0,0
E00037,2,2024-07-08,True,3.26375,3.41,2.24,4.81,2.96,3.45,3.64,2.49,3.11,responded,False,Retail Banking,3,0.9,461,,,,179000.0,0,responded,3.1237500000000002,0,,0,0,0
E00037,3,2024-10-31,True,2.92,3.04,1.57,3.94,3.04,3.79,2.49,2.18,3.31,responded,False,Retail Banking,3,0.9,461,,,,179000.0,0,responded,3.26375,0,,0,0,0
E00037,4,2025-02-08,True,2.7075,2.78,2.3,2.02,2.41,3.99,2.2,3.31,2.65,responded,False,Retail Banking,3,0.9,461,,,,179000.0,0,responded,2.92,0,,0,0,0
E00037,5,2025-08-08,True,3.1862500000000002,2.94,3.04,1.96,3.78,4.04,2.42,3.55,3.76,responded,False,Retail Banking,3,0.9,461,,,,179000.0,0,responded,2.7075,0,,0,0,0
E00038,1,2024-03-08,True,3.6100000000000003,3.5,3.58,4.66,3.15,3.71,3.28,3.15,3.85,responded,False,Technology,3,1.02,461,,,,233700.0,0,,,0,,0,0,0
E00038,2,2024-07-08,True,3.65875,3.44,4.77,4.41,3.49,3.13,3.88,2.33,3.82,responded,False,Technology,3,1.02,461,,,,233700.0,0,responded,3.6100000000000003,0,,0,0,0
E00038,3,2024-10-31,True,3.74,3.54,4.11,4.45,3.54,4.0,4.06,3.16,3.06,responded,False,Technology,3,1.02,461,,,,233700.0,0,responded,3.65875,0,,0,0,0
E00038,4,2025-02-08,True,3.5912499999999996,3.75,3.38,4.6,3.76,2.9,2.91,3.6,3.83,responded,False,Technology,3,1.02,461,,,,233700.0,0,responded,3.74,0,,0,0,0
E00038,5,2025-08-08,True,3.7649999999999997,4.2,3.31,4.6,3.6,3.21,4.14,3.64,3.42,responded,False,Technology,3,1.02,461,,,,233700.0,0,responded,3.5912499999999996,0,,0,0,0
E00039,1,2024-03-08,True,3.3175,5.0,3.05,3.13,3.72,3.29,1.99,3.11,3.25,responded,False,Risk & Compliance,3,0.87,460,,,,218800.0,0,,,0,,0,0,0
E00039,2,2024-07-08,True,3.56625,4.11,3.05,3.34,4.92,3.67,3.09,3.21,3.14,responded,False,Risk & Compliance,3,0.87,460,,,,218800.0,0,responded,3.3175,0,,0,0,0
E00039,3,2024-10-31,False,,,,,,,,,,silent,False,Risk & Compliance,3,0.87,460,,,,218800.0,1,responded,3.56625,1,,0,0,0
E00039,4,2025-02-08,True,3.525,5.0,2.4,3.98,4.03,2.87,3.21,3.94,2.77,responded,False,Risk & Compliance,3,0.87,460,,,,218800.0,0,silent,,0,,0,0,0
E00039,5,2025-08-08,True,3.37375,4.96,2.13,3.1,3.42,2.99,3.27,4.51,2.61,responded,False,Risk & Compliance,3,0.87,460,,,,218800.0,0,responded,3.525,0,,0,0,0
E00040,1,2024-03-08,True,2.4125,1.53,2.41,2.31,2.57,1.88,2.09,1.8,4.71,responded,False,Risk & Compliance,2,0.8,460,,,,116700.0,0,,,0,,0,0,0
E00040,2,2024-07-08,True,2.2800000000000002,2.04,2.37,1.68,2.85,1.95,2.49,1.25,3.61,responded,False,Risk & Compliance,2,0.8,460,,,,116700.0,0,responded,2.4125,0,,0,0,0
E00040,3,2024-10-31,True,2.58,2.3,2.87,2.31,3.7,1.21,3.07,1.24,3.94,responded,False,Risk & Compliance,2,0.8,460,,,,116700.0,0,responded,2.2800000000000002,0,,0,0,0
E00040,4,2025-02-08,True,2.475,2.6,3.27,2.1,2.99,1.04,2.52,1.68,3.6,responded,False,Risk & Compliance,2,0.8,460,,,,116700.0,0,responded,2.58,0,,0,0,0
E00040,5,2025-08-08,True,2.65625,3.17,2.59,2.12,2.89,1.9,2.72,2.17,3.69,responded,False,Risk & Compliance,2,0.8,460,,,,116700.0,0,responded,2.475,0,,0,0,0
E00041,1,2024-03-08,True,3.115,3.2,2.83,4.13,3.66,2.25,3.01,2.66,3.18,responded,False,Risk & Compliance,2,0.79,460,,,,115200.0,0,,,0,,0,0,0
E00041,2,2024-07-08,True,2.9499999999999997,3.5,3.61,2.48,3.3,3.1,2.76,1.76,3.09,responded,False,Risk & Compliance,2,0.79,460,,,,115200.0,0,responded,3.115,0,,0,0,0
E00041,3,2024-10-31,True,3.03125,3.12,4.15,3.63,3.03,3.26,3.26,1.0,2.8,responded,False,Risk & Compliance,2,0.79,460,,,,115200.0,0,responded,2.9499999999999997,0,,0,0,0
E00041,4,2025-02-08,True,2.86625,2.81,4.47,3.5,3.83,2.3,2.77,1.0,2.25,responded,False,Risk & Compliance,2,0.79,460,,,,115200.0,0,responded,3.03125,0,,0,0,0
E00041,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,2,0.79,460,,,,115200.0,1,responded,2.86625,1,,0,0,0
E00042,1,2024-03-08,True,3.5675,3.1,4.51,2.92,2.31,3.69,4.11,2.9,5.0,responded,False,Corporate Operations,2,0.97,460,,,,140300.0,0,,,0,,0,0,0
E00042,2,2024-07-08,True,3.90125,3.06,4.93,3.76,3.31,3.86,4.52,2.77,5.0,responded,False,Corporate Operations,2,0.97,460,,,,140300.0,0,responded,3.5675,0,,0,0,0
E00042,3,2024-10-31,True,3.7700000000000005,3.2,4.5,4.19,1.99,4.33,4.27,2.68,5.0,responded,False,Corporate Operations,2,0.97,460,,,,140300.0,0,responded,3.90125,0,,0,0,0
E00042,4,2025-02-08,True,3.80875,2.69,5.0,3.73,2.91,3.63,4.71,3.45,4.35,responded,False,Corporate Operations,2,0.97,460,,,,140300.0,0,responded,3.7700000000000005,0,,0,0,0
E00042,5,2025-08-08,True,3.82375,2.6,4.32,3.72,2.95,4.9,5.0,3.24,3.86,responded,False,Corporate Operations,2,0.97,460,,,,140300.0,0,responded,3.80875,0,,0,0,0
E00043,1,2024-03-08,True,3.9825,5.0,3.32,4.93,3.07,3.9,3.93,4.06,3.65,responded,False,Wealth Management,2,0.81,460,,,,117500.0,0,,,0,,0,0,0
E00043,2,2024-07-08,True,3.4025000000000003,4.69,1.93,3.0,2.84,4.3,2.99,3.79,3.68,responded,False,Wealth Management,2,0.81,460,,,,117500.0,0,responded,3.9825,0,,0,0,0
E00043,3,2024-10-31,True,3.9574999999999996,4.97,1.84,4.82,3.73,4.0,4.38,4.26,3.66,responded,False,Wealth Management,2,0.81,460,,,,117500.0,0,responded,3.4025000000000003,0,,0,0,0
E00043,4,2025-02-08,True,3.635,4.58,3.03,4.79,3.13,3.47,3.34,2.66,4.08,responded,False,Wealth Management,2,0.81,460,,,,117500.0,0,responded,3.9574999999999996,0,,0,0,0
E00043,5,2025-08-08,True,3.4375,5.0,3.08,3.2,2.58,3.77,3.59,3.07,3.21,responded,False,Wealth Management,2,0.81,460,,,,117500.0,0,responded,3.635,0,,0,0,0
E00044,1,2024-03-08,True,4.42625,4.33,5.0,4.66,3.66,3.89,4.81,4.51,4.55,responded,False,Insurance,2,0.89,460,,,,128500.0,0,,,0,,0,0,0
E00044,2,2024-07-08,True,4.1175,4.04,4.11,3.96,3.67,4.45,4.27,4.28,4.16,responded,False,Insurance,2,0.89,460,,,,128500.0,0,responded,4.42625,0,,0,0,0
E00044,3,2024-10-31,True,4.07875,3.75,3.82,3.6,5.0,4.1,3.28,5.0,4.08,responded,False,Insurance,2,0.89,460,,,,128500.0,0,responded,4.1175,0,,0,0,0
E00044,4,2025-02-08,True,4.38625,4.82,5.0,4.26,4.59,3.95,3.45,4.64,4.38,responded,False,Insurance,2,0.89,460,,,,128500.0,0,responded,4.07875,0,,0,0,0
E00044,5,2025-08-08,True,4.265000000000001,4.33,4.56,4.0,3.74,3.69,4.72,4.16,4.92,responded,False,Insurance,2,0.89,460,,,,128500.0,0,responded,4.38625,0,,0,0,0
E00045,1,2024-03-08,True,3.31625,2.82,4.05,3.9,3.24,3.65,2.97,3.27,2.63,responded,False,Retail Banking,2,0.9,460,,,,130400.0,0,,,0,,0,0,0
E00045,2,2024-07-08,True,3.08875,3.38,3.4,3.56,2.49,3.45,3.11,2.11,3.21,responded,False,Retail Banking,2,0.9,460,,,,130400.0,0,responded,3.31625,0,,0,0,0
E00045,3,2024-10-31,True,2.9475,1.82,3.6,3.36,3.2,4.35,3.02,2.4,1.83,responded,False,Retail Banking,2,0.9,460,,,,130400.0,0,responded,3.08875,0,,0,0,0
E00045,4,2025-02-08,False,,,,,,,,,,silent,False,Retail Banking,2,0.9,460,,,,130400.0,1,responded,2.9475,1,,0,0,0
E00045,5,2025-08-08,True,2.8925,3.29,3.66,3.7,2.4,3.4,2.24,2.89,1.56,responded,False,Retail Banking,2,0.9,460,,,,130400.0,0,silent,,0,,0,0,0
E00046,1,2024-03-08,True,3.5675,3.16,2.87,5.0,1.87,3.91,4.51,2.88,4.34,responded,False,Corporate Operations,2,0.88,452,2025-04-29,voluntary,False,127800.0,0,,,0,417.0,0,0,0
E00046,2,2024-07-08,True,3.4325,4.31,2.46,4.15,2.79,2.82,4.32,3.03,3.58,responded,False,Corporate Operations,2,0.88,452,2025-04-29,voluntary,False,127800.0,0,responded,3.5675,0,295.0,0,0,0
E00046,3,2024-10-31,True,3.5949999999999998,3.46,2.67,4.25,4.29,2.52,3.37,3.78,4.42,responded,False,Corporate Operations,2,0.88,452,2025-04-29,voluntary,False,127800.0,0,responded,3.4325,0,180.0,1,0,0
E00046,4,2025-02-08,True,2.93375,1.8,1.95,3.18,2.82,2.14,3.57,3.01,5.0,responded,False,Corporate Operations,2,0.88,452,2025-04-29,voluntary,False,127800.0,0,responded,3.5949999999999998,0,80.0,1,0,0
E00049,1,2024-03-08,True,4.77375,5.0,4.84,5.0,4.8,4.22,5.0,5.0,4.33,responded,False,Technology,3,0.91,460,,,,191700.0,0,,,0,,0,0,0
E00049,2,2024-07-08,True,4.3975,5.0,5.0,4.26,5.0,3.32,4.84,4.18,3.58,responded,False,Technology,3,0.91,460,,,,191700.0,0,responded,4.77375,0,,0,0,0
E00049,3,2024-10-31,True,4.57625,5.0,5.0,5.0,4.47,4.05,5.0,3.51,4.58,responded,False,Technology,3,0.91,460,,,,191700.0,0,responded,4.3975,0,,0,0,0
E00049,4,2025-02-08,False,,,,,,,,,,silent,False,Technology,3,0.91,460,,,,191700.0,1,responded,4.57625,1,,0,0,0
E00049,5,2025-08-08,True,4.52875,5.0,4.04,5.0,5.0,4.42,5.0,3.17,4.6,responded,False,Technology,3,0.91,460,,,,191700.0,0,silent,,0,,0,0,0
E00050,1,2024-03-08,True,3.00875,2.07,3.22,2.71,3.47,3.24,3.59,3.41,2.36,responded,True,Risk & Compliance,2,0.93,460,,,,134300.0,0,,,0,,0,0,0
E00050,2,2024-07-08,True,3.03,1.96,3.81,3.16,3.28,2.13,3.73,2.73,3.44,responded,True,Risk & Compliance,2,0.93,460,,,,134300.0,0,responded,3.00875,0,,0,0,0
E00050,3,2024-10-31,False,,,,,,,,,,silent,True,Risk & Compliance,2,0.93,460,,,,134300.0,1,responded,3.03,1,,0,0,0
E00050,4,2025-02-08,True,2.66,1.55,3.31,2.76,3.89,1.12,3.66,1.89,3.1,responded,True,Risk & Compliance,2,0.93,460,,,,134300.0,0,silent,,0,,0,0,0
E00050,5,2025-08-08,True,2.58375,1.29,3.02,2.44,2.15,2.76,3.91,2.27,2.83,responded,True,Risk & Compliance,2,0.93,460,,,,134300.0,0,responded,2.66,0,,0,0,0
E00051,1,2024-03-08,True,1.61875,1.15,1.18,2.48,1.59,2.1,1.91,1.03,1.51,responded,False,Retail Banking,2,0.92,460,,,,133000.0,0,,,0,,0,0,0
E00051,2,2024-07-08,True,1.3112499999999998,1.0,1.0,1.43,1.18,1.76,2.12,1.0,1.0,responded,False,Retail Banking,2,0.92,460,,,,133000.0,0,responded,1.61875,0,,0,0,0
E00051,3,2024-10-31,True,1.53125,1.0,1.01,1.6,1.46,2.02,1.57,2.08,1.51,responded,False,Retail Banking,2,0.92,460,,,,133000.0,0,responded,1.3112499999999998,0,,0,0,0
E00051,4,2025-02-08,True,1.7100000000000002,1.0,1.0,1.45,1.22,3.58,1.78,1.86,1.79,responded,False,Retail Banking,2,0.92,460,,,,133000.0,0,responded,1.53125,0,,0,0,0
E00051,5,2025-08-08,True,1.9612499999999997,1.17,1.0,2.12,2.16,2.95,1.98,2.61,1.7,responded,False,Retail Banking,2,0.92,460,,,,133000.0,0,responded,1.7100000000000002,0,,0,0,0
E00052,1,2024-03-08,True,3.54625,3.79,4.89,3.58,3.13,3.56,2.46,4.05,2.91,responded,False,Insurance,2,0.88,460,,,,127400.0,0,,,0,,0,0,0
E00052,2,2024-07-08,True,3.7787499999999996,3.59,5.0,4.12,2.37,4.85,1.94,4.37,3.99,responded,False,Insurance,2,0.88,460,,,,127400.0,0,responded,3.54625,0,,0,0,0
E00052,3,2024-10-31,False,,,,,,,,,,silent,False,Insurance,2,0.88,460,,,,127400.0,1,responded,3.7787499999999996,1,,0,0,0
E00052,4,2025-02-08,True,3.67625,2.15,4.74,4.14,2.54,4.79,2.69,5.0,3.36,responded,False,Insurance,2,0.88,460,,,,127400.0,0,silent,,0,,0,0,0
E00052,5,2025-08-08,True,3.775,4.12,4.26,3.48,3.18,5.0,3.03,4.57,2.56,responded,False,Insurance,2,0.88,460,,,,127400.0,0,responded,3.67625,0,,0,0,0
E00053,1,2024-03-08,True,2.7199999999999998,3.19,3.31,1.71,1.37,2.77,3.97,3.61,1.83,responded,False,Risk & Compliance,2,0.92,439,2024-05-01,voluntary,False,132700.0,0,,,0,54.0,1,0,0
E00054,1,2024-03-08,True,2.8449999999999998,2.31,3.11,2.79,3.65,2.59,2.44,3.38,2.49,responded,True,Technology,2,0.85,459,,,,122900.0,0,,,0,,0,0,0
E00054,2,2024-07-08,True,2.87125,2.75,3.42,2.57,2.66,1.97,2.61,3.55,3.44,responded,True,Technology,2,0.85,459,,,,122900.0,0,responded,2.8449999999999998,0,,0,0,0
E00054,3,2024-10-31,False,,,,,,,,,,silent,True,Technology,2,0.85,459,,,,122900.0,1,responded,2.87125,1,,0,0,0
E00054,4,2025-02-08,True,2.9725,2.59,3.09,2.72,3.44,3.33,2.44,3.09,3.08,responded,True,Technology,2,0.85,459,,,,122900.0,0,silent,,0,,0,0,0
E00054,5,2025-08-08,True,3.1725000000000003,2.31,2.72,2.74,3.74,4.42,2.5,3.04,3.91,responded,True,Technology,2,0.85,459,,,,122900.0,0,responded,2.9725,0,,0,0,0
E00055,1,2024-03-08,True,3.19,4.22,3.33,3.32,2.04,3.4,2.55,3.22,3.44,responded,False,Corporate Operations,2,0.8,459,,,,115400.0,0,,,0,,0,0,0
E00055,2,2024-07-08,True,3.4450000000000003,3.87,3.71,4.41,3.39,3.61,2.24,3.13,3.2,responded,False,Corporate Operations,2,0.8,459,,,,115400.0,0,responded,3.19,0,,0,0,0
E00055,3,2024-10-31,True,3.525,4.02,4.17,4.61,2.99,3.65,2.47,3.4,2.89,responded,False,Corporate Operations,2,0.8,459,,,,115400.0,0,responded,3.4450000000000003,0,,0,0,0
E00055,4,2025-02-08,True,3.2424999999999997,3.68,3.31,4.68,2.6,3.58,1.54,3.25,3.3,responded,False,Corporate Operations,2,0.8,459,,,,115400.0,0,responded,3.525,0,,0,0,0
E00055,5,2025-08-08,True,2.9812499999999997,3.05,3.01,4.35,3.8,3.1,1.59,2.11,2.84,responded,False,Corporate Operations,2,0.8,459,,,,115400.0,0,responded,3.2424999999999997,0,,0,0,0
E00057,1,2024-03-08,True,4.2575,3.88,3.71,3.49,4.84,5.0,4.13,4.66,4.35,responded,False,Risk & Compliance,2,0.93,459,,,,135000.0,0,,,0,,0,0,0
E00057,2,2024-07-08,True,4.625,4.66,5.0,3.91,5.0,4.85,4.31,4.98,4.29,responded,False,Risk & Compliance,2,0.93,459,,,,135000.0,0,responded,4.2575,0,,0,0,0
E00057,3,2024-10-31,False,,,,,,,,,,silent,False,Risk & Compliance,2,0.93,459,,,,135000.0,1,responded,4.625,1,,0,0,0
E00057,4,2025-02-08,True,4.795,4.56,5.0,4.4,5.0,5.0,4.4,5.0,5.0,responded,False,Risk & Compliance,2,0.93,459,,,,135000.0,0,silent,,0,,0,0,0
E00057,5,2025-08-08,True,4.59875,3.77,5.0,4.62,5.0,4.83,3.82,5.0,4.75,responded,False,Risk & Compliance,2,0.93,459,,,,135000.0,0,responded,4.795,0,,0,0,0
E00058,1,2024-03-08,True,3.2775,4.58,1.49,3.32,3.48,4.1,2.91,3.38,2.96,responded,False,Retail Banking,3,0.93,459,,,,185100.0,0,,,0,,0,0,0
E00058,2,2024-07-08,True,3.255,4.42,1.93,4.22,3.19,3.97,3.0,3.18,2.13,responded,False,Retail Banking,3,0.93,459,,,,185100.0,0,responded,3.2775,0,,0,0,0
E00058,3,2024-10-31,True,2.9325,3.4,1.0,3.68,3.51,2.95,2.28,4.27,2.37,responded,False,Retail Banking,3,0.93,459,,,,185100.0,0,responded,3.255,0,,0,0,0
E00058,4,2025-02-08,True,2.92875,3.62,1.3,4.4,3.41,3.59,1.21,3.83,2.07,responded,False,Retail Banking,3,0.93,459,,,,185100.0,0,responded,2.9325,0,,0,0,0
E00058,5,2025-08-08,True,3.41875,3.69,2.93,4.04,3.73,4.06,2.06,5.0,1.84,responded,False,Retail Banking,3,0.93,459,,,,185100.0,0,responded,2.92875,0,,0,0,0
E00059,1,2024-03-08,True,3.7387499999999996,2.44,5.0,4.87,4.2,3.85,2.55,3.68,3.32,responded,False,Risk & Compliance,2,0.82,459,,,,118500.0,0,,,0,,0,0,0
E00059,2,2024-07-08,True,3.87125,2.86,5.0,5.0,3.47,3.87,3.11,3.99,3.67,responded,False,Risk & Compliance,2,0.82,459,,,,118500.0,0,responded,3.7387499999999996,0,,0,0,0
E00059,3,2024-10-31,False,,,,,,,,,,silent,False,Risk & Compliance,2,0.82,459,,,,118500.0,1,responded,3.87125,1,,0,0,0
E00059,4,2025-02-08,True,3.6825,2.62,4.57,3.82,4.85,4.56,2.95,3.56,2.53,responded,False,Risk & Compliance,2,0.82,459,,,,118500.0,0,silent,,0,,0,0,0
E00059,5,2025-08-08,True,3.52625,2.77,4.46,3.68,4.58,3.23,3.29,2.96,3.24,responded,False,Risk & Compliance,2,0.82,459,,,,118500.0,0,responded,3.6825,0,,0,0,0
E00060,1,2024-03-08,True,3.93125,4.42,2.45,3.39,4.04,3.49,3.75,4.91,5.0,responded,False,Technology,2,0.85,459,,,,123800.0,0,,,0,,0,0,0
E00060,2,2024-07-08,False,,,,,,,,,,silent,False,Technology,2,0.85,459,,,,123800.0,1,responded,3.93125,1,,0,0,0
E00060,3,2024-10-31,True,4.19375,4.91,3.67,3.19,4.71,3.52,4.67,4.6,4.28,responded,False,Technology,2,0.85,459,,,,123800.0,0,silent,,0,,0,0,0
E00060,4,2025-02-08,True,3.92,4.67,2.61,3.83,4.18,2.99,4.58,4.08,4.42,responded,False,Technology,2,0.85,459,,,,123800.0,0,responded,4.19375,0,,0,0,0
E00060,5,2025-08-08,True,3.89,4.28,3.61,4.02,3.11,2.91,5.0,4.08,4.11,responded,False,Technology,2,0.85,459,,,,123800.0,0,responded,3.92,0,,0,0,0
E00061,1,2024-03-08,False,,,,,,,,,,silent,False,Wealth Management,2,0.89,459,,,,128700.0,1,,,0,,0,0,0
E00061,2,2024-07-08,True,2.53125,2.46,3.75,2.4,1.21,1.56,2.69,2.67,3.51,responded,False,Wealth Management,2,0.89,459,,,,128700.0,0,silent,,0,,0,0,0
E00061,3,2024-10-31,True,2.4825,2.87,3.91,1.26,1.45,1.9,2.2,2.51,3.76,responded,False,Wealth Management,2,0.89,459,,,,128700.0,0,responded,2.53125,0,,0,0,0
E00061,4,2025-02-08,True,2.39,2.48,4.55,1.24,1.14,1.05,2.79,2.6,3.27,responded,False,Wealth Management,2,0.89,459,,,,128700.0,0,responded,2.4825,0,,0,0,0
E00061,5,2025-08-08,True,2.2074999999999996,1.81,3.71,1.0,1.72,1.0,2.91,2.48,3.03,responded,False,Wealth Management,2,0.89,459,,,,128700.0,0,responded,2.39,0,,0,0,0
E00064,1,2024-03-08,True,3.75875,3.54,4.68,4.26,3.76,3.98,4.42,2.44,2.99,responded,False,Risk & Compliance,2,0.9,459,,,,130000.0,0,,,0,,0,0,0
E00064,2,2024-07-08,True,3.5374999999999996,4.39,4.2,2.88,3.52,3.62,4.18,2.39,3.12,responded,False,Risk & Compliance,2,0.9,459,,,,130000.0,0,responded,3.75875,0,,0,0,0
E00064,3,2024-10-31,False,,,,,,,,,,silent,False,Risk & Compliance,2,0.9,459,,,,130000.0,1,responded,3.5374999999999996,1,,0,0,0
E00064,4,2025-02-08,True,3.1637500000000003,2.76,3.25,2.62,3.35,3.9,3.59,2.66,3.18,responded,False,Risk & Compliance,2,0.9,459,,,,130000.0,0,silent,,0,,0,0,0
E00064,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,2,0.9,459,,,,130000.0,1,responded,3.1637500000000003,1,,0,0,0
E00065,1,2024-03-08,True,3.9162500000000002,3.62,5.0,2.54,4.18,4.07,4.19,3.49,4.24,responded,False,Technology,2,0.98,459,,,,142000.0,0,,,0,,0,0,0
E00065,2,2024-07-08,True,3.76375,4.19,3.94,2.88,3.26,4.2,3.82,3.73,4.09,responded,False,Technology,2,0.98,459,,,,142000.0,0,responded,3.9162500000000002,0,,0,0,0
E00065,3,2024-10-31,True,3.92,3.58,4.63,2.83,3.16,4.21,3.97,4.93,4.05,responded,False,Technology,2,0.98,459,,,,142000.0,0,responded,3.76375,0,,0,0,0
E00065,4,2025-02-08,True,3.9375,4.15,5.0,3.14,2.95,3.64,4.66,4.42,3.54,responded,False,Technology,2,0.98,459,,,,142000.0,0,responded,3.92,0,,0,0,0
E00065,5,2025-08-08,True,4.199999999999999,4.33,4.57,4.31,4.19,3.26,4.76,4.07,4.11,responded,False,Technology,2,0.98,459,,,,142000.0,0,responded,3.9375,0,,0,0,0
E00066,1,2024-03-08,True,3.55,4.16,2.26,4.89,3.62,4.05,3.07,2.72,3.63,responded,False,Risk & Compliance,2,0.91,459,,,,132500.0,0,,,0,,0,0,0
E00066,2,2024-07-08,True,3.32125,4.67,2.25,3.42,2.16,4.05,2.78,3.25,3.99,responded,False,Risk & Compliance,2,0.91,459,,,,132500.0,0,responded,3.55,0,,0,0,0
E00066,3,2024-10-31,True,3.4924999999999997,5.0,2.59,3.3,3.49,3.99,3.38,3.29,2.9,responded,False,Risk & Compliance,2,0.91,459,,,,132500.0,0,responded,3.32125,0,,0,0,0
E00066,4,2025-02-08,True,3.3325,4.79,2.66,2.68,3.25,4.34,3.16,3.06,2.72,responded,False,Risk & Compliance,2,0.91,459,,,,132500.0,0,responded,3.4924999999999997,0,,0,0,0
E00066,5,2025-08-08,True,3.455,4.69,2.73,2.69,4.19,3.94,3.87,2.17,3.36,responded,False,Risk & Compliance,2,0.91,459,,,,132500.0,0,responded,3.3325,0,,0,0,0
E00067,1,2024-03-08,True,3.565,4.04,3.69,3.86,3.6,4.56,3.07,2.69,3.01,responded,False,Technology,3,0.87,459,,,,174100.0,0,,,0,,0,0,0
E00067,2,2024-07-08,True,3.38625,4.14,4.05,3.52,3.99,4.28,2.86,1.59,2.66,responded,False,Technology,3,0.87,459,,,,174100.0,0,responded,3.565,0,,0,0,0
E00067,3,2024-10-31,True,3.61375,4.44,3.83,3.43,5.0,4.24,2.7,1.61,3.66,responded,False,Technology,3,0.87,459,,,,174100.0,0,responded,3.38625,0,,0,0,0
E00067,4,2025-02-08,True,3.79125,4.62,2.9,3.53,4.43,4.72,2.77,2.8,4.56,responded,False,Technology,3,0.87,459,,,,174100.0,0,responded,3.61375,0,,0,0,0
E00067,5,2025-08-08,True,3.87125,5.0,2.6,4.37,3.65,4.86,3.01,3.18,4.3,responded,False,Technology,3,0.87,459,,,,174100.0,0,responded,3.79125,0,,0,0,0
E00068,1,2024-03-08,True,2.725,2.51,2.57,3.76,3.46,2.04,2.47,3.01,1.98,responded,False,Retail Banking,2,0.84,459,,,,121300.0,0,,,0,,0,0,0
E00068,2,2024-07-08,False,,,,,,,,,,silent,False,Retail Banking,2,0.84,459,,,,121300.0,1,responded,2.725,1,,0,0,0
E00068,3,2024-10-31,True,2.7575000000000003,2.96,3.01,3.61,2.79,1.0,3.0,3.37,2.32,responded,False,Retail Banking,2,0.84,459,,,,121300.0,0,silent,,0,,0,0,0
E00068,4,2025-02-08,True,2.36,2.33,3.58,2.32,2.55,1.4,1.87,2.75,2.08,responded,False,Retail Banking,2,0.84,459,,,,121300.0,0,responded,2.7575000000000003,0,,0,0,0
E00068,5,2025-08-08,True,2.3012499999999996,2.31,2.4,2.0,2.6,2.54,2.88,1.96,1.72,responded,False,Retail Banking,2,0.84,459,,,,121300.0,0,responded,2.36,0,,0,0,0
E00069,1,2024-03-08,True,3.6949999999999994,4.85,4.39,4.31,2.72,2.99,4.23,3.24,2.83,responded,False,Retail Banking,2,0.96,459,,,,139100.0,0,,,0,,0,0,0
E00069,2,2024-07-08,True,3.7112499999999997,5.0,3.88,4.25,3.17,1.83,4.38,3.62,3.56,responded,False,Retail Banking,2,0.96,459,,,,139100.0,0,responded,3.6949999999999994,0,,0,0,0
E00069,3,2024-10-31,False,,,,,,,,,,silent,False,Retail Banking,2,0.96,459,,,,139100.0,1,responded,3.7112499999999997,1,,0,0,0
