employee_id,manager_id,status,hire_date,exit_date,cutoff_date,tenure_months,tenure_months_raw,tenure_months_raw_reliable_flag,salary,compa_ratio,compa_ratio_outside_screening_band,role_family,job_title,role_level,department,hire_source,legacy_entity,contract_type,hipo_flag,promotion_eligible,acting_appointment,data_source_system,gender,age_band,cultural_background,engagement_n_waves_available,engagement_n_responses_available,engagement_response_rate,engagement_recent_non_response_flag,engagement_consecutive_non_responses,engagement_responder_to_nonresponder_transition_flag,manager_effectiveness_latest_score,manager_effectiveness_earliest_score,manager_effectiveness_abs_change,manager_effectiveness_slope_per_wave,manager_effectiveness_volatility,manager_effectiveness_persistent_low_flag,manager_effectiveness_consecutive_deterioration_flag,psychological_safety_latest_score,psychological_safety_earliest_score,psychological_safety_abs_change,psychological_safety_slope_per_wave,psychological_safety_volatility,psychological_safety_persistent_low_flag,psychological_safety_consecutive_deterioration_flag,recognition_latest_score,recognition_earliest_score,recognition_abs_change,recognition_slope_per_wave,recognition_volatility,recognition_persistent_low_flag,recognition_consecutive_deterioration_flag,career_development_latest_score,career_development_earliest_score,career_development_abs_change,career_development_slope_per_wave,career_development_volatility,career_development_persistent_low_flag,career_development_consecutive_deterioration_flag,senior_leadership_trust_latest_score,senior_leadership_trust_earliest_score,senior_leadership_trust_abs_change,senior_leadership_trust_slope_per_wave,senior_leadership_trust_volatility,senior_leadership_trust_persistent_low_flag,senior_leadership_trust_consecutive_deterioration_flag,purpose_meaning_latest_score,purpose_meaning_earliest_score,purpose_meaning_abs_change,purpose_meaning_slope_per_wave,purpose_meaning_volatility,purpose_meaning_persistent_low_flag,purpose_meaning_consecutive_deterioration_flag,wellbeing_latest_score,wellbeing_earliest_score,wellbeing_abs_change,wellbeing_slope_per_wave,wellbeing_volatility,wellbeing_persistent_low_flag,wellbeing_consecutive_deterioration_flag,confidence_in_role_future_latest_score,confidence_in_role_future_earliest_score,confidence_in_role_future_abs_change,confidence_in_role_future_slope_per_wave,confidence_in_role_future_volatility,confidence_in_role_future_persistent_low_flag,confidence_in_role_future_consecutive_deterioration_flag,performance_n_reviews_available,performance_latest_rating,performance_previous_rating,performance_rating_change_ordinal,performance_goal_achievement_latest,performance_goal_achievement_trend,performance_promotion_recommendation_count,performance_promotion_recommendation_rate,performance_promotion_recommendation_ever,departed,voluntary_exit,regrettable_exit,regrettable_voluntary_exit,pull_exit,exit_type,pathway,stated_exit_reason,performance_band_at_exit
E00026,E06422,active,1988-02-08,,2025-12-31,455,461,False,132700.0,0.92,False,Technology,"Manager, Technology",2,Technology,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,60+,South Asian,5,5,1.0,False,0.0,False,4.86,4.14,0.7200000000000006,0.11599999999999983,0.34032337562970916,False,False,5.0,3.74,1.2599999999999998,0.3420000000000001,0.5943231444256566,False,False,4.83,5.0,-0.16999999999999993,-0.03399999999999969,0.25996153561632906,False,False,4.34,3.21,1.13,0.3279999999999999,0.5682253074265523,False,False,4.94,5.0,-0.05999999999999961,-0.011999999999999688,0.0268328157299973,False,False,1.8,4.04,-2.24,-0.6050000000000001,0.9977374404120556,False,True,3.9,3.09,0.81,0.1950000000000002,0.8121391506386084,False,True,3.51,4.55,-1.04,-0.1440000000000002,0.6125602011231224,False,False,3,Meets Expectations,Outstanding,-2.0,55.7,-2.4500000000000015,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00027,E09174,departed,1988-02-10,2025-04-30,2025-04-30,447,453,False,172700.0,0.86,False,Corporate-Support,"Senior Manager, Risk & Compliance",3,Risk & Compliance,graduate,NovaCorp-Origin,Casual,False,False,False,WorkdayHR,Male,60+,East Asian,4,4,1.0,False,0.0,False,2.07,2.68,-0.6100000000000003,-0.20800000000000016,0.2752574552426632,False,True,2.31,2.27,0.040000000000000036,0.012999999999999744,0.49392138375791483,True,False,2.71,2.29,0.41999999999999993,0.23199999999999998,0.4654746681256314,False,False,2.22,3.14,-0.9199999999999999,-0.27199999999999996,0.37665191711534757,False,False,3.78,4.1,-0.31999999999999984,-0.13399999999999995,0.24241837114102266,False,True,2.78,2.95,-0.17000000000000037,-0.14499999999999996,0.3912693019732914,False,False,3.91,3.13,0.7800000000000002,0.2179999999999999,0.38275318418009285,False,False,2.79,2.91,-0.1200000000000001,-0.021000000000000053,0.07973915809270471,False,False,2,Outstanding,Meets Expectations,2.0,84.4,27.79999999999999,1,0.5,True,True,True,False,False,True,voluntary,pull,Better opportunity,High Performer
E00029,E01698,active,1988-02-10,,2025-12-31,455,461,False,177300.0,0.89,False,Operations-Processing,"Senior Manager, Insurance",3,Insurance,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,60+,Anglo-Australian,5,4,0.8,False,0.0,True,5.0,3.11,1.8900000000000001,0.40228571428571464,0.8833647793144876,False,False,3.13,1.8,1.3299999999999998,0.30257142857142894,0.5448776621101902,False,False,4.01,2.91,1.0999999999999996,0.2625714285714289,0.6819762947981892,False,False,4.42,4.58,-0.16000000000000014,-0.02457142857142819,0.3662876829305985,False,False,4.82,4.3,0.5200000000000005,0.11457142857142914,0.5521699617569455,False,False,3.72,4.09,-0.36999999999999966,-0.028857142857142234,0.3590148557743351,False,False,3.59,3.53,0.06000000000000005,0.031142857142857725,0.25785978101803053,False,True,2.36,3.51,-1.15,-0.2499999999999994,0.5882955606382447,False,True,3,High Performer,High Performer,0.0,85.8,1.2500000000000073,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00030,E02887,active,1988-02-11,,2025-12-31,455,461,False,182700.0,0.91,False,Client-Advisory,"Senior Manager, Retail Banking",3,Retail Banking,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,60+,Anglo-Australian,5,3,0.6,False,0.0,True,3.95,3.28,0.6700000000000004,0.08807692307692301,0.6013595707505897,False,False,3.39,2.91,0.48,0.1453846153846154,0.3536947836765479,False,False,4.4,3.54,0.8600000000000003,0.2169230769230766,0.4517742799230608,False,False,3.71,3.16,0.5499999999999998,0.16576923076923067,0.40079088479322134,False,False,3.18,2.7,0.48,0.06999999999999999,0.3888873015840622,False,False,4.09,4.4,-0.3100000000000005,-0.04500000000000057,0.2523885892824793,False,False,1.59,3.41,-1.82,-0.4576923076923079,0.9529602999775665,False,True,4.21,3.4,0.81,0.20961538461538443,0.43935558871298463,False,False,3,High Performer,Meets Expectations,1.0,75.4,10.949999999999998,0,0.0,False,False,False,False,False,False,,,,
E00031,E07493,active,1988-02-12,,2025-12-31,455,461,False,119100.0,0.82,False,Management,"Manager, Technology",2,Technology,acquisition,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,60+,Pacific Islander,5,4,0.8,True,1.0,True,4.54,3.73,0.81,0.32099999999999973,0.5347507207412939,False,False,3.31,3.62,-0.31000000000000005,-0.11800000000000006,0.20631690833925045,False,True,4.41,3.12,1.29,0.396,0.54884727687521,False,False,3.67,2.94,0.73,0.2420000000000001,0.3418089134784717,False,False,3.3,4.1,-0.7999999999999998,-0.21699999999999972,0.3418942331579558,False,False,4.81,4.84,-0.03000000000000025,-0.013000000000000084,0.30955613384328223,False,True,2.72,3.35,-0.6299999999999999,-0.2599999999999996,0.40603776507446526,False,True,5.0,4.63,0.3700000000000001,0.096,0.1749285568453591,False,False,3,Meets Expectations,High Performer,-1.0,50.0,6.999999999999999,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00033,E00337,active,1988-02-13,,2025-12-31,455,461,False,124100.0,0.86,False,Client-Advisory,"Manager, Wealth Management",2,Wealth Management,graduate,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Female,60+,Prefer not to say,5,4,0.8,False,0.0,False,4.72,3.36,1.3599999999999999,0.37000000000000005,0.6147899370245633,False,False,3.28,3.6,-0.3200000000000003,-0.040999999999999544,0.45404662022014164,False,False,3.11,4.12,-1.0100000000000002,-0.3669999999999995,0.6002430063454857,False,True,4.47,3.62,0.8499999999999996,0.3649999999999998,0.5809403296954572,False,False,3.84,4.14,-0.2999999999999998,-0.08899999999999968,0.35387144558441,False,False,3.57,4.14,-0.5699999999999998,-0.17199999999999943,0.23388031127052994,False,True,3.8,3.47,0.3299999999999996,0.11699999999999969,0.1556438241627337,False,False,3.33,4.04,-0.71,-0.1699999999999992,0.468365953786851,False,False,3,High Performer,Below Expectations,2.0,68.8,-0.2000000000000001,0,0.0,False,False,False,False,False,False,,,,
E00034,E03019,active,1988-02-14,,2025-12-31,455,461,False,131600.0,0.91,False,Technology,"Manager, Technology",2,Technology,graduate,NovaCorp-Origin,Casual,False,False,False,WorkdayHR,Female,55-59,East Asian,5,4,0.8,False,0.0,True,3.84,3.09,0.75,0.18257142857142938,0.3464462440264002,False,False,1.99,3.3,-1.3099999999999998,-0.32342857142857095,0.5804021594262607,False,True,5.0,2.54,2.46,0.6448571428571437,1.1143121944350545,False,False,2.06,1.87,0.18999999999999995,0.13285714285714315,0.52740717982725,True,False,3.49,3.22,0.27,0.15028571428571463,0.6790434448545984,False,False,3.16,3.13,0.03000000000000025,0.03971428571428625,0.2217167863138318,False,False,3.73,3.56,0.16999999999999993,0.09085714285714318,0.3861346915261563,False,False,2.47,3.01,-0.5399999999999996,-0.12342857142857101,0.24166091947189133,False,True,3,Outstanding,Unsatisfactory,4.0,81.9,3.3499999999999943,2,0.6666666666666666,True,False,False,False,False,False,,,,
E00035,E00919,active,1988-02-15,,2025-12-31,455,461,False,118000.0,0.81,False,Management,"Manager, Wealth Management",2,Wealth Management,referral,NovaCorp-Origin,Casual,False,False,False,WorkdayHR,Female,55-59,Anglo-Australian,5,5,1.0,False,0.0,False,1.0,2.32,-1.3199999999999998,-0.39599999999999985,0.6906518659932803,True,True,1.99,2.52,-0.53,-0.09800000000000003,0.30664311503766073,True,False,2.22,4.3,-2.0799999999999996,-0.5930000000000003,1.105228483165359,False,True,4.87,4.57,0.2999999999999998,0.1050000000000002,0.24037470748812162,False,False,3.9,2.5,1.4,0.33699999999999997,0.5384886256923167,False,False,4.38,4.86,-0.4800000000000004,-0.082,0.20897368255356952,False,True,2.48,3.62,-1.1400000000000001,-0.32000000000000023,0.6544616107916492,False,False,2.39,2.87,-0.48,-0.10399999999999973,0.6081693843001306,False,False,3,High Performer,Outstanding,-1.0,70.3,-6.599999999999998,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00036,E02132,departed,1988-02-16,2025-09-29,2025-09-29,452,458,False,130000.0,0.9,False,Technology,"Manager, Corporate Operations",2,Corporate Operations,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Female,60+,Anglo-Australian,5,4,0.8,False,0.0,False,2.62,3.35,-0.73,-0.2699999999999993,0.4276291227999639,False,True,3.91,3.81,0.10000000000000009,-0.0630000000000001,0.9491180116297447,False,True,2.55,2.66,-0.11000000000000032,0.09399999999999992,0.5400617248673217,False,False,3.21,4.94,-1.7300000000000004,-0.6179999999999995,0.8507643622061284,False,True,2.61,3.1,-0.4900000000000002,-0.14599999999999955,0.26845235455601185,False,False,3.23,2.59,0.6400000000000001,0.2110000000000001,0.285116935075184,False,False,2.75,3.42,-0.6699999999999999,-0.31999999999999945,0.6079747801786957,False,True,4.66,4.87,-0.20999999999999996,-0.09200000000000014,0.5453439281774393,False,True,3,Below Expectations,Unsatisfactory,1.0,56.0,-0.45000000000000107,0,0.0,False,True,True,False,False,False,voluntary,push,Study/career change,Unsatisfactory
E00037,E05812,active,1988-02-16,,2025-12-31,455,461,False,179000.0,0.9,False,Technology,"Senior Manager, Retail Banking",3,Retail Banking,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,60+,Anglo-Australian,5,5,1.0,False,0.0,False,2.94,2.71,0.22999999999999998,-0.0169999999999999,0.27519084287090667,False,True,3.04,2.76,0.28000000000000025,0.06200000000000023,0.5617116698093426,False,True,1.96,3.67,-1.71,-0.6210000000000003,1.250859704363363,False,True,3.78,3.09,0.69,0.0830000000000003,0.4878831827394749,False,False,4.04,3.98,0.06000000000000005,0.06600000000000011,0.24300205760445728,False,False,2.42,2.84,-0.41999999999999993,-0.2280000000000001,0.5643757613505386,False,True,3.55,3.14,0.4099999999999997,0.16399999999999992,0.5763939624944036,False,True,3.76,2.8,0.96,0.1459999999999998,0.438440417844888,False,False,3,Outstanding,High Performer,1.0,92.2,36.7,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00038,E13776,active,1988-02-19,,2025-12-31,455,461,False,233700.0,1.02,False,Client-Advisory,"Senior Manager, Technology",3,Technology,referral,NovaCorp-Origin,Part-time,False,False,True,WorkdayHR,Female,60+,Southeast Asian,5,5,1.0,False,0.0,False,4.2,3.5,0.7000000000000002,0.17099999999999996,0.31012900541548843,False,False,3.31,3.58,-0.27,-0.19299999999999995,0.611841482738789,False,True,4.6,4.66,-0.0600000000000005,0.007000000000000151,0.10784247771634316,False,False,3.6,3.15,0.4500000000000002,0.11700000000000023,0.22443261795024358,False,False,3.21,3.71,-0.5,-0.12299999999999986,0.45127596878185305,False,False,4.14,3.28,0.8599999999999999,0.0750000000000002,0.5351448402068358,False,False,3.64,3.15,0.4900000000000002,0.22500000000000012,0.5271906675957001,False,False,3.42,3.85,-0.43000000000000016,-0.08499999999999994,0.3491847648452034,False,True,3,High Performer,Meets Expectations,1.0,80.9,-0.5000000000000145,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00039,E09990,active,1988-02-20,,2025-12-31,455,460,False,218800.0,0.87,False,Risk-Compliance,"Senior Manager, Risk & Compliance",3,Risk & Compliance,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,60+,Anglo-Australian,5,4,0.8,False,0.0,True,4.96,5.0,-0.040000000000000036,0.08099999999999895,0.43873872255212043,False,False,2.13,3.05,-0.9199999999999999,-0.24900000000000005,0.4664314883595803,False,True,3.1,3.13,-0.029999999999999805,0.05799999999999968,0.40917600125129533,False,False,3.42,3.72,-0.30000000000000027,-0.14900000000000077,0.6480933574725172,False,True,2.99,3.29,-0.2999999999999998,-0.1400000000000003,0.3567912554982254,False,False,3.27,1.99,1.28,0.2679999999999999,0.6046486583132389,False,False,4.51,3.11,1.4,0.3529999999999996,0.6587045366981061,False,False,2.61,3.25,-0.6400000000000001,-0.16500000000000062,0.3021451086260817,False,True,3,Meets Expectations,High Performer,-1.0,63.6,-11.449999999999998,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00040,E00663,active,1988-02-23,,2025-12-31,455,460,False,116700.0,0.8,False,Management,"Manager, Risk & Compliance",2,Risk & Compliance,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Male,60+,South Asian,5,5,1.0,False,0.0,False,3.17,1.53,1.64,0.38400000000000006,0.6130823761942599,False,False,2.59,2.41,0.17999999999999972,0.12599999999999997,0.3737913856685303,False,False,2.12,2.31,-0.18999999999999995,0.004000000000000065,0.25735189915755435,False,False,2.89,2.57,0.3200000000000003,0.07800000000000008,0.42118879377305385,False,True,1.9,1.88,0.020000000000000018,-0.08699999999999994,0.43489079088893107,True,True,2.72,2.09,0.6300000000000003,0.12900000000000003,0.35758914972353395,False,False,2.17,1.8,0.3699999999999999,0.11700000000000003,0.393535258903189,True,True,3.69,4.71,-1.02,-0.20499999999999982,0.4678140656286427,False,False,3,Meets Expectations,Meets Expectations,0.0,69.2,-0.24999999999999892,0,0.0,False,False,False,False,False,False,,,,
E00041,E01129,active,1988-02-24,,2025-12-31,455,460,False,115200.0,0.79,False,Client-Advisory,"Manager, Risk & Compliance",2,Risk & Compliance,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,60+,Anglo-Australian,5,4,0.8,True,1.0,True,2.81,3.2,-0.3900000000000001,-0.15500000000000022,0.2835930182497446,False,True,4.47,2.83,1.6399999999999997,0.5459999999999998,0.7172865536171719,False,False,3.5,4.13,-0.6299999999999999,-0.07400000000000014,0.6921704992268884,False,False,3.83,3.66,0.16999999999999993,0.023999999999999685,0.35930488446443376,False,True,2.3,2.25,0.04999999999999982,0.030999999999999837,0.5269645781897173,False,False,2.77,3.01,-0.23999999999999977,-0.022000000000000047,0.23678400846904052,False,False,1.0,2.66,-1.6600000000000001,-0.5740000000000002,0.7893246058076065,True,True,2.25,3.18,-0.9300000000000002,-0.30799999999999994,0.4192851058647326,False,True,3,High Performer,Outstanding,-1.0,78.0,1.3000000000000114,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00042,E02271,active,1988-02-26,,2025-12-31,455,460,False,140300.0,0.97,False,Risk-Compliance,"Manager, Corporate Operations",2,Corporate Operations,agency,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Female,60+,Anglo-Australian,5,5,1.0,False,0.0,False,2.6,3.1,-0.5,-0.13700000000000007,0.2670205984563738,False,True,4.32,4.51,-0.1899999999999995,-0.03099999999999996,0.29659737018389076,False,False,3.72,2.92,0.8000000000000003,0.15700000000000017,0.46014128265131804,False,True,2.95,2.31,0.6400000000000001,0.08799999999999995,0.5326161845081315,False,False,4.9,3.69,1.2100000000000004,0.2190000000000003,0.5333572911285644,False,False,5.0,4.11,0.8899999999999997,0.1969999999999999,0.35251950300657126,False,False,3.24,2.9,0.3400000000000003,0.13600000000000015,0.3259907974161234,False,True,3.86,5.0,-1.1400000000000001,-0.29300000000000015,0.5199230712326586,False,True,3,Meets Expectations,Outstanding,-2.0,59.1,-1.099999999999987,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00043,E11265,active,1988-02-28,,2025-12-31,455,460,False,117500.0,0.81,False,Operations-Processing,"Manager, Wealth Management",2,Wealth Management,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,60+,Southeast Asian,5,5,1.0,False,0.0,False,5.0,5.0,0.0,-0.010999999999999911,0.1986705816169066,False,False,3.08,3.32,-0.23999999999999977,0.06200000000000004,0.6986057543421754,True,True,3.2,4.93,-1.7299999999999995,-0.16699999999999982,0.9607132766856092,False,True,2.58,3.07,-0.48999999999999977,-0.06900000000000023,0.4278434293056281,False,True,3.77,3.9,-0.1299999999999999,-0.10899999999999975,0.30458168034207167,False,True,3.59,3.93,-0.3400000000000003,-0.03300000000000004,0.5353783708742818,False,False,3.07,4.06,-0.9899999999999998,-0.31100000000000005,0.6787267491413609,False,False,3.21,3.65,-0.43999999999999995,-0.04800000000000006,0.30794480024835624,False,False,3,Below Expectations,Outstanding,-3.0,50.6,-12.900000000000007,0,0.0,False,False,False,False,False,False,,,,
E00044,E11909,active,1988-02-29,,2025-12-31,455,460,False,128500.0,0.89,False,Management,"Manager, Insurance",2,Insurance,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,60+,East Asian,5,5,1.0,False,0.0,False,4.33,4.33,0.0,0.07800000000000014,0.39740407647632414,False,True,4.56,5.0,-0.4400000000000004,0.0010000000000000126,0.5286965102967864,False,True,4.0,4.66,-0.6600000000000001,-0.10199999999999976,0.39329378332234033,False,True,3.74,3.66,0.08000000000000007,0.10799999999999976,0.6231131518432266,False,True,3.69,3.89,-0.20000000000000018,-0.09000000000000039,0.2836899716239544,False,True,4.72,4.81,-0.08999999999999986,-0.0999999999999995,0.7092460785933186,False,True,4.16,4.51,-0.34999999999999964,-0.03400000000000004,0.32866396212545107,False,True,4.92,4.55,0.3700000000000001,0.09599999999999985,0.33603571238783525,False,True,3,Meets Expectations,Meets Expectations,0.0,80.0,3.5499999999999923,0,0.0,False,False,False,False,False,False,,,,
E00045,E13190,active,1988-03-02,,2025-12-31,454,460,False,130400.0,0.9,False,Management,"Manager, Retail Banking",2,Retail Banking,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,55-59,Anglo-Australian,5,4,0.8,False,0.0,True,3.29,2.82,0.4700000000000002,0.044285714285714296,0.7151398464636131,False,False,3.66,4.05,-0.3899999999999997,-0.057428571428570774,0.27207535720825576,False,False,3.7,3.9,-0.19999999999999973,-0.03771428571428536,0.22774254470051633,False,True,2.4,3.24,-0.8400000000000003,-0.15285714285714275,0.44924937395615816,False,False,3.4,3.65,-0.25,-0.027142857142857083,0.4385107372307621,False,False,2.24,2.97,-0.73,-0.1982857142857143,0.40087404505654883,False,True,2.89,3.27,-0.3799999999999999,-0.023142857142856854,0.5147410352141486,False,False,1.56,2.63,-1.0699999999999998,-0.3477142857142856,0.7539396527574338,True,True,3,High Performer,Meets Expectations,1.0,86.3,12.749999999999996,1,0.3333333333333333,True,False,False,False,False,False,,,,
E00046,E10271,departed,1988-03-03,2025-04-29,2025-04-29,446,452,False,127800.0,0.88,False,Risk-Compliance,"Manager, Corporate Operations",2,Corporate Operations,referral,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Prefer not to say,60+,East Asian,4,4,1.0,False,0.0,False,1.8,3.16,-1.36,-0.4929999999999997,1.0424450425162308,False,True,1.95,2.87,-0.9200000000000002,-0.2549999999999996,0.395506005011302,False,False,3.18,5.0,-1.8199999999999998,-0.5360000000000001,0.7468377780125123,False,False,2.82,1.87,0.9499999999999997,0.4349999999999999,1.0007122463525666,False,False,2.14,3.91,-1.77,-0.5610000000000003,0.761024528733032,False,True,3.57,4.51,-0.94,-0.37700000000000017,0.5570981361782978,False,True,3.01,2.88,0.1299999999999999,0.11399999999999988,0.4087786687193939,False,False,5.0,4.34,0.6600000000000001,0.28199999999999975,0.5829522564784644,False,False,2,Meets Expectations,Meets Expectations,0.0,48.6,-11.200000000000008,0,0.0,False,True,True,False,False,False,voluntary,push,Career advancement,Meets Expectations
E00049,E13189,active,1988-03-10,,2025-12-31,454,460,False,191700.0,0.91,False,Operations-Processing,"Senior Manager, Technology",3,Technology,direct,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Female,60+,Anglo-Australian,5,4,0.8,False,0.0,True,5.0,5.0,0.0,6.948643916359664e-16,0.0,False,False,4.04,4.84,-0.7999999999999998,-0.21485714285714247,0.45956501172304226,False,False,5.0,5.0,0.0,0.06342857142857207,0.37000000000000005,False,False,5.0,4.8,0.20000000000000018,0.02485714285714326,0.25011663945714085,False,False,4.42,4.22,0.20000000000000018,0.12371428571428607,0.4794701937208054,False,False,5.0,5.0,0.0,0.0137142857142857,0.08000000000000007,False,False,3.17,5.0,-1.83,-0.4428571428571428,0.8075683665589352,False,True,4.6,4.33,0.2699999999999996,0.14085714285714307,0.4777290026782966,False,False,3,Meets Expectations,Below Expectations,1.0,62.3,7.999999999999996,0,0.0,False,False,False,False,False,False,,,,
